Line,X,Y,Ch1,Ch2,Ch3,Ch4
Livs0125s2p,287593.21,2476410.87,41.06,47.91,32.8,16.93
Livs0125s2p,287593.31,2476410.86,28.37,37.71,26.93,14.44
Livs0125s2p,287593.42,2476410.86,11.23,24.28,19.72,11.13
Livs0125s2p,287593.52,2476410.86,-6.76,11.17,13.32,7.81
Livs0125s2p,287593.63,2476410.86,-27.24,-2.98,8.1,4.98
Livs0125s2p,287593.75,2476410.85,-36.69,-9.05,2.7,2.41
Livs0125s2p,287593.85,2476410.85,-42.59,-12.7,0.23,1.32
Livs0125s2p,287593.97,2476410.85,-45.91,-14.43,-1.35,0.75
Livs0125s2p,287594.06,2476410.85,-47.46,-15.17,-2.19,0.51
Livs0125s2p,287594.17,2476410.85,-48.37,-15.36,-2.67,0.25
Livs0125s2p,287594.26,2476410.85,-48.46,-15.33,-3,0.1
Livs0125s2p,287594.37,2476410.85,-48.54,-15.36,-3.25,0.08
Livs0125s2p,287594.48,2476410.85,-48.53,-15.43,-3.08,0.17
Livs0125s2p,287594.57,2476410.86,-48.6,-15.52,-3.26,0.08
Livs0125s2p,287594.67,2476410.86,-48.53,-15.43,-3.16,0.01
Livs0125s2p,287594.77,2476410.86,-48.27,-15.34,-3.17,0.01
Livs0125s2p,287594.88,2476410.86,-48.28,-15.41,-3.33,0.17
Livs0125s2p,287594.97,2476410.86,-48.27,-15.52,-3.33,0.25
Livs0125s2p,287595.08,2476410.86,-48.18,-15.66,-3.33,0.27
Livs0125s2p,287595.2,2476410.86,-48.5,-15.74,-3.26,0.09
Livs0125s2p,287595.3,2476410.85,-48.31,-15.66,-3.16,0.16
Livs0125s2p,287595.42,2476410.84,-48,-15.41,-3.09,0.25
Livs0125s2p,287595.53,2476410.84,-47.4,-15.08,-2.84,0.41
Livs0125s2p,287595.65,2476410.83,-46.49,-14.41,-2.67,0.51
Livs0125s2p,287595.76,2476410.83,-45.14,-13.49,-2.17,0.58
Livs0125s2p,287595.87,2476410.82,-42.56,-11.75,-1.59,0.84
Livs0125s2p,287595.99,2476410.82,-40.74,-10.85,-0.84,1.16
Livs0125s2p,287596.09,2476410.81,-39.9,-10.34,-0.5,1.17
Livs0125s2p,287596.21,2476410.81,-39.97,-10.59,-0.51,1.17
Livs0125s2p,287596.29,2476410.81,-41.06,-11.16,-0.85,1.08
Livs0125s2p,287596.4,2476410.82,-42.95,-12.4,-1.27,0.92
Livs0125s2p,287596.49,2476410.82,-44.19,-13.33,-1.84,0.67
Livs0125s2p,287596.59,2476410.82,-45.28,-13.97,-2.49,0.49
Livs0125s2p,287596.7,2476410.82,-45.87,-14.47,-2.75,0.25
Livs0125s2p,287596.79,2476410.83,-46.29,-14.73,-2.75,0.18
Livs0125s2p,287596.88,2476410.83,-46.86,-15.05,-2.93,0.09
Livs0125s2p,287596.97,2476410.83,-47.37,-15.22,-3.17,0.1
Livs0125s2p,287597.08,2476410.84,-47.77,-15.49,-3.51,0.01
Livs0125s2p,287597.17,2476410.83,-48.36,-15.88,-3.49,-0.08
Livs0125s2p,287597.28,2476410.83,-48.6,-15.98,-3.58,-0.08
Livs0125s2p,287597.38,2476410.83,-48.75,-16.21,-3.67,-0.16
Livs0125s2p,287597.47,2476410.83,-48.74,-16.39,-3.67,-0.24
Livs0125s2p,287597.57,2476410.82,-48.83,-16.48,-3.67,-0.16
Livs0125s2p,287597.67,2476410.82,-49.01,-16.63,-3.66,-0.17
Livs0125s2p,287597.77,2476410.82,-49.16,-16.55,-3.66,-0.09
Livs0125s2p,287597.87,2476410.82,-49.07,-16.37,-3.49,-0.08
Livs0125s2p,287597.97,2476410.81,-48.8,-16.13,-3.58,0.02
Livs0125s2p,287598.08,2476410.81,-48.4,-15.95,-3.49,0.02
Livs0125s2p,287598.17,2476410.82,-47.9,-15.55,-3.25,0.17
Livs0125s2p,287598.3,2476410.82,-46.89,-14.89,-2.84,0.27
Livs0125s2p,287598.4,2476410.83,-45.65,-14.04,-2.32,0.43
Livs0125s2p,287598.52,2476410.83,-43.73,-12.64,-1.82,0.66
Livs0125s2p,287598.64,2476410.84,-42.33,-11.55,-1.09,1.16
Livs0125s2p,287598.74,2476410.84,-41.26,-10.91,-0.75,1.25
Livs0125s2p,287598.87,2476410.85,-40.5,-10.56,-0.59,1.33
Livs0125s2p,287598.97,2476410.85,-40.17,-10.49,-0.59,1.17
Livs0125s2p,287599.09,2476410.86,-39.51,-10.48,-0.74,1.09
Livs0125s2p,287599.19,2476410.86,-39.16,-10.32,-0.67,1.26
Livs0125s2p,287599.3,2476410.86,-38.5,-9.65,-0.18,1.5
Livs0125s2p,287599.42,2476410.86,-37.67,-8.9,0.33,1.75
Livs0125s2p,287599.52,2476410.85,-37.32,-8.39,0.67,1.92
Livs0125s2p,287599.63,2476410.85,-37.91,-8.64,0.74,1.9
Livs0125s2p,287599.73,2476410.85,-39.24,-9.49,0.34,1.75
Livs0125s2p,287599.84,2476410.84,-41.15,-10.81,-0.67,1.42
Livs0125s2p,287599.95,2476410.84,-43.05,-12.05,-1.43,0.91
Livs0125s2p,287600.06,2476410.84,-44.69,-13.3,-2.08,0.5
Livs0125s2p,287600.17,2476410.83,-46.5,-14.71,-2.66,0.34
Livs0125s2p,287600.27,2476410.83,-47.4,-15.26,-3.08,0.1
Livs0125s2p,287600.38,2476410.82,-48.15,-15.77,-3.48,-0.08
Livs0125s2p,287600.47,2476410.82,-48.79,-16.02,-3.56,-0.16
Livs0125s2p,287600.59,2476410.81,-49.04,-16.18,-3.65,-0.17
Livs0125s2p,287600.69,2476410.81,-49.29,-16.34,-3.66,-0.09
Livs0125s2p,287600.8,2476410.8,-49.03,-16.26,-3.64,-0.07
Livs0125s2p,287600.91,2476410.8,-48.7,-16.27,-3.57,0
Livs0125s2p,287601,2476410.79,-48.27,-15.68,-3.31,0.09
Livs0125s2p,287601.11,2476410.79,-47.43,-15.08,-2.99,0.25
Livs0125s2p,287601.21,2476410.78,-46.09,-14.01,-2.49,0.5
Livs0125s2p,287601.32,2476410.78,-42.86,-11.67,-1.48,0.93
Livs0125s2p,287601.4,2476410.78,-39.45,-9.19,-0.25,1.58
Livs0125s2p,287601.5,2476410.78,-34.99,-5.8,2.33,2.84
Livs0125s2p,287601.6,2476410.78,-29.32,-1.63,4.66,3.82
Livs0125s2p,287601.69,2476410.78,-23.37,2.58,6.89,4.89
Livs0125s2p,287601.79,2476410.78,-17.47,6.23,8.47,5.58
Livs0125s2p,287601.87,2476410.78,-16.81,5.9,8.72,5.65
Livs0125s2p,287601.97,2476410.78,-18.82,3.84,7.31,4.82
Livs0125s2p,287602.06,2476410.77,-21.12,1.75,5.98,4
Livs0125s2p,287602.16,2476410.78,-21.77,1.18,5.72,3.98
Livs0125s2p,287602.26,2476410.77,-18.94,3.42,6.57,4.4
Livs0125s2p,287602.36,2476410.77,-16.19,5.67,8.05,5.06
Livs0125s2p,287602.47,2476410.77,-15.13,6.84,9.39,5.83
Livs0125s2p,287602.57,2476410.77,-16.71,6.09,9.14,5.66
Livs0125s2p,287602.69,2476410.76,-20.85,3.27,7.64,5.07
Livs0125s2p,287602.78,2476410.76,-26.55,-0.72,5.49,4.07
Livs0125s2p,287602.9,2476410.76,-34.62,-6.53,3.24,3.08
Livs0125s2p,287603.01,2476410.76,-39.01,-9.93,0.68,1.74
Livs0125s2p,287603.11,2476410.75,-42.51,-12.51,-0.65,1.16
Livs0125s2p,287603.22,2476410.75,-45.07,-14.08,-1.66,0.58
Livs0125s2p,287603.31,2476410.75,-47.04,-15.07,-2.49,0.33
Livs0125s2p,287603.41,2476410.75,-48.87,-15.99,-3.07,0.1
Livs0125s2p,287603.5,2476410.75,-49.55,-16.23,-3.48,-0.17
Livs0125s2p,287603.59,2476410.75,-49.78,-16.31,-3.74,-0.17
Livs0125s2p,287603.68,2476410.74,-49.71,-16.47,-3.91,-0.25
Livs0125s2p,287603.77,2476410.74,-49.45,-16.57,-3.8,-0.15
Livs0125s2p,287603.86,2476410.74,-49.12,-16.41,-3.73,-0.17
Livs0125s2p,287603.94,2476410.74,-48.78,-16.15,-3.72,-0.08
Livs0125s2p,287604.04,2476410.74,-48.3,-15.82,-3.39,-0.07
Livs0125s2p,287604.13,2476410.74,-47.64,-15.48,-3.23,0.09
Livs0125s2p,287604.22,2476410.73,-46.99,-15,-3.23,0.17
Livs0125s2p,287604.33,2476410.73,-46.33,-14.41,-2.98,0.26
Livs0125s2p,287604.43,2476410.73,-45.84,-13.92,-2.82,0.34
Livs0125s2p,287604.53,2476410.73,-45.26,-13.66,-2.32,0.42
Livs0125s2p,287604.63,2476410.73,-44.67,-13.27,-2.15,0.5
Livs0125s2p,287604.73,2476410.72,-44.26,-13.09,-1.99,0.58
Livs0125s2p,287604.84,2476410.72,-43.99,-13.01,-2.06,0.59
Livs0125s2p,287604.93,2476410.72,-43.99,-13,-1.99,0.59
Livs0125s2p,287605.04,2476410.72,-43.75,-13.02,-1.9,0.5
Livs0125s2p,287605.13,2476410.72,-43.52,-12.84,-1.99,0.5
Livs0125s2p,287605.24,2476410.72,-43.01,-12.66,-1.82,0.59
Livs0125s2p,287605.34,2476410.72,-42.67,-12.25,-1.57,0.68
Livs0125s2p,287605.45,2476410.71,-42.32,-11.77,-1.4,0.85
Livs0125s2p,287605.56,2476410.71,-42.42,-11.51,-1.17,1
Livs0125s2p,287605.66,2476410.72,-42.49,-11.51,-1.17,1.09
Livs0125s2p,287605.77,2476410.71,-43.25,-11.92,-1.42,0.99
Livs0125s2p,287605.87,2476410.71,-44.32,-12.68,-1.75,0.85
Livs0125s2p,287605.98,2476410.71,-45.98,-13.59,-2.14,0.59
Livs0125s2p,287606.08,2476410.71,-46.64,-14.15,-2.48,0.51
Livs0125s2p,287606.19,2476410.71,-47.08,-14.67,-2.82,0.42
Livs0125s2p,287606.29,2476410.72,-47.41,-15.08,-2.9,0.41
Livs0125s2p,287606.36,2476410.73,-47.91,-15.51,-3.06,0.41
Livs0125s2p,287606.45,2476410.75,-48.66,-16,-3.23,0.26
Livs0125s2p,287606.53,2476410.76,-49.15,-16.16,-3.48,0.02
Livs0125s2p,287606.62,2476410.77,-49.33,-16.16,-3.65,-0.15
Livs0125s2p,287606.7,2476410.79,-49.5,-16.43,-3.64,-0.16
Livs0125s2p,287606.78,2476410.8,-49.51,-16.67,-3.82,-0.25
Livs0125s2p,287606.86,2476410.81,-49.57,-16.75,-3.91,-0.41
Livs0125s2p,287606.95,2476410.82,-49.5,-16.65,-3.9,-0.41
Livs0125s2p,287607.04,2476410.84,-49.49,-16.41,-3.83,-0.16
Livs0125s2p,287607.1,2476410.84,-49.16,-16.25,-3.57,-0.08
Livs0125s2p,287607.18,2476410.83,-48.67,-15.9,-3.47,0.08
Livs0125s2p,287607.24,2476410.83,-48.33,-15.84,-3.4,0.16
Livs0125s2p,287607.32,2476410.82,-47.66,-15.25,-3.23,0.08
Livs0125s2p,287607.39,2476410.81,-47.08,-14.67,-2.98,0.25
Livs0125s2p,287607.46,2476410.81,-46.24,-14.17,-2.65,0.42
Livs0125s2p,287607.53,2476410.8,-45.32,-13.58,-2.31,0.58
Livs0125s2p,287607.6,2476410.79,-44,-12.6,-1.74,0.76
Livs0125s2p,287607.67,2476410.79,-41.01,-10.59,-0.83,1.18
Livs0125s2p,287607.75,2476410.78,-38.09,-8.53,0.75,1.84
Livs0125s2p,287607.83,2476410.78,-34.04,-5.45,2.49,2.74
Livs0125s2p,287607.95,2476410.78,-29.64,-1.96,4.4,3.92
Livs0125s2p,287608.04,2476410.78,-26.22,0.45,5.91,4.74
Livs0125s2p,287608.16,2476410.78,-24.47,1.37,6.48,4.99
Livs0125s2p,287608.25,2476410.78,-25.32,0.36,6.06,4.75
Livs0125s2p,287608.37,2476410.77,-27.32,-1.31,4.81,4.07
Livs0125s2p,287608.48,2476410.77,-30.05,-3.29,3.75,3.49
Livs0125s2p,287608.58,2476410.77,-33.14,-5.54,2.49,2.74
Livs0125s2p,287608.69,2476410.77,-37.28,-8.43,1.26,2.08
Livs0125s2p,287608.78,2476410.77,-39.69,-10.36,0.16,1.58
Livs0125s2p,287608.87,2476410.77,-41.68,-11.85,-1.08,1.09
Livs0125s2p,287608.94,2476410.77,-43.27,-12.93,-1.74,0.66
Livs0125s2p,287609.02,2476410.77,-44.6,-13.76,-2.32,0.41
Livs0125s2p,287609.1,2476410.76,-45.92,-14.33,-2.58,0.25
Livs0125s2p,287609.18,2476410.76,-46.39,-14.66,-2.82,0.25
Livs0125s2p,287609.25,2476410.76,-47.07,-15.01,-3.07,0.16
Livs0125s2p,287609.33,2476410.76,-47.49,-15.33,-3.16,0.08
Livs0125s2p,287609.41,2476410.76,-47.73,-15.59,-3.23,0.08
Livs0125s2p,287609.48,2476410.76,-48.22,-15.65,-3.4,0.1
Livs0125s2p,287609.56,2476410.76,-48.57,-15.99,-3.48,0.08
Livs0125s2p,287609.67,2476410.76,-48.81,-16.08,-3.58,0.08
Livs0125s2p,287609.77,2476410.77,-48.83,-16.23,-3.57,0.01
Livs0125s2p,287609.89,2476410.78,-48.72,-16.33,-3.47,0.01
Livs0125s2p,287609.99,2476410.78,-48.64,-16.24,-3.65,0.01
Livs0125s2p,287610.09,2476410.79,-48.72,-16.24,-3.57,0.01
Livs0125s2p,287610.2,2476410.79,-48.89,-16.24,-3.66,0.01
Livs0125s2p,287610.31,2476410.8,-49.07,-16.41,-4.07,-0.32
Livs0125s2p,287610.42,2476410.81,-48.82,-16.33,-3.91,-0.4
Livs0125s2p,287610.52,2476410.81,-48.66,-16.34,-3.82,-0.32
Livs0125s2p,287610.63,2476410.82,-48.1,-15.91,-3.73,-0.25
Livs0125s2p,287610.71,2476410.82,-47.35,-15.34,-3.49,-0.08
Livs0125s2p,287610.81,2476410.82,-46.22,-14.53,-2.9,0.18
Livs0125s2p,287610.9,2476410.82,-44.63,-13.52,-2.48,0.42
Livs0125s2p,287611,2476410.83,-42.38,-12.36,-1.9,0.59
Livs0125s2p,287611.1,2476410.83,-38.71,-10.03,-1.15,0.84
Livs0125s2p,287611.19,2476410.83,-36.06,-8.45,-0.32,1.09
Livs0125s2p,287611.29,2476410.83,-33.83,-7.05,0.58,1.43
Livs0125s2p,287611.37,2476410.83,-32.59,-6.46,1.01,1.58
Livs0125s2p,287611.47,2476410.83,-32.75,-6.62,1.08,1.84
Livs0125s2p,287611.56,2476410.83,-34.41,-7.63,0.57,1.67
Livs0125s2p,287611.67,2476410.82,-38.3,-9.53,-0.07,1.33
Livs0125s2p,287611.77,2476410.81,-40.88,-11.19,-1.24,0.84
Livs0125s2p,287611.87,2476410.8,-42.87,-12.52,-1.91,0.42
Livs0125s2p,287611.97,2476410.79,-43.69,-13.09,-2.16,0.5
Livs0125s2p,287612.07,2476410.78,-43.12,-12.61,-1.81,0.84
Livs0125s2p,287612.17,2476410.77,-41.11,-11.19,-1.23,1.08
Livs0125s2p,287612.28,2476410.76,-39.44,-9.95,-0.58,1.18
Livs0125s2p,287612.37,2476410.75,-38.3,-9.1,-0.34,1.24
Livs0125s2p,287612.48,2476410.74,-38.45,-9.28,-0.58,1
Livs0125s2p,287612.57,2476410.73,-39.86,-10.44,-0.99,0.75
Livs0125s2p,287612.66,2476410.73,-42.76,-12.43,-1.65,0.42
Livs0125s2p,287612.74,2476410.73,-44.01,-13.27,-2.23,0.25
Livs0125s2p,287612.84,2476410.73,-44.11,-13.5,-2.58,0.17
Livs0125s2p,287612.93,2476410.72,-43.27,-12.92,-2.42,0.26
Livs0125s2p,287613.02,2476410.72,-42.04,-12.03,-1.91,0.41
Livs0125s2p,287613.11,2476410.72,-40.96,-11.27,-1.67,0.5
Livs0125s2p,287613.19,2476410.72,-41.14,-11.28,-1.58,0.5
Livs0125s2p,287613.28,2476410.71,-41.88,-11.86,-1.84,0.35
Livs0125s2p,287613.37,2476410.71,-42.98,-12.61,-2.17,0.34
Livs0125s2p,287613.47,2476410.72,-43.64,-13.03,-2.25,0.27
Livs0125s2p,287613.58,2476410.73,-43.3,-12.6,-2.16,0.27
Livs0125s2p,287613.68,2476410.73,-42.12,-11.85,-1.9,0.42
Livs0125s2p,287613.79,2476410.75,-40.56,-10.69,-0.91,0.92
Livs0125s2p,287613.9,2476410.76,-38.64,-9.38,-0.17,1.26
Livs0125s2p,287614.01,2476410.77,-36.07,-7.28,0.92,1.82
Livs0125s2p,287614.12,2476410.78,-32.25,-4.47,2.09,2.33
Livs0125s2p,287614.22,2476410.79,-30.92,-3.72,2.81,2.66
Livs0125s2p,287614.33,2476410.8,-31.08,-3.88,2.82,2.59
Livs0125s2p,287614.43,2476410.81,-32.66,-4.81,2.33,2.41
Livs0125s2p,287614.53,2476410.81,-35.05,-6.12,1.66,2.16
Livs0125s2p,287614.6,2476410.8,-37.64,-7.63,0.9,1.82
Livs0125s2p,287614.69,2476410.79,-40.77,-9.62,0.09,1.67
Livs0125s2p,287614.76,2476410.78,-42.78,-11.01,-0.83,1.25
Livs0125s2p,287614.84,2476410.78,-44.11,-12.18,-1.4,1.01
Livs0125s2p,287614.92,2476410.77,-45.44,-13.33,-1.99,0.68
Livs0125s2p,287615,2476410.76,-46.49,-14.34,-2.41,0.43
Livs0125s2p,287615.08,2476410.75,-47.66,-15,-2.9,0.17
Livs0125s2p,287615.15,2476410.75,-47.98,-15.17,-2.99,0
Livs0125s2p,287615.23,2476410.74,-47.92,-15.16,-3.06,0.01
Livs0125s2p,287615.33,2476410.73,-47.66,-15.08,-3.15,0.01
Livs0125s2p,287615.42,2476410.73,-47.66,-15.18,-3.32,-0.09
Livs0125s2p,287615.52,2476410.72,-47.99,-15.15,-3.23,0.01
Livs0125s2p,287615.61,2476410.72,-48.07,-15.33,-3.32,-0.09
Livs0125s2p,287615.72,2476410.72,-48.31,-15.66,-3.48,-0.24
Livs0125s2p,287615.81,2476410.71,-48.66,-15.99,-3.64,-0.34
Livs0125s2p,287615.91,2476410.71,-48.98,-16.17,-3.81,-0.33
Livs0125s2p,287616.02,2476410.7,-49.32,-16.33,-3.91,-0.24
Livs0125s2p,287616.1,2476410.7,-49.49,-16.34,-3.91,-0.25
Livs0125s2p,287616.21,2476410.7,-49.4,-16.25,-3.89,-0.32
Livs0125s2p,287616.28,2476410.7,-49.15,-16.24,-3.73,-0.16
Livs0125s2p,287616.38,2476410.7,-48.89,-16.25,-3.72,-0.24
Livs0125s2p,287616.45,2476410.7,-48.73,-16.17,-3.82,-0.24
Livs0125s2p,287616.54,2476410.7,-48.74,-16.08,-3.82,-0.24
Livs0125s2p,287616.62,2476410.7,-48.73,-15.91,-3.82,-0.23
Livs0125s2p,287616.7,2476410.7,-48.73,-15.92,-3.82,-0.16
Livs0125s2p,287616.78,2476410.7,-48.65,-15.9,-3.9,0.01
Livs0125s2p,287616.86,2476410.7,-48.99,-16.24,-3.81,0.01
Livs0125s2p,287616.94,2476410.71,-49.56,-16.41,-3.8,-0.09
Livs0125s2p,287617.02,2476410.71,-49.55,-16.49,-3.91,-0.09
Livs0125s2p,287617.13,2476410.72,-49.5,-16.51,-3.98,-0.15
Livs0125s2p,287617.25,2476410.73,-49.51,-16.51,-3.89,-0.16
Livs0125s2p,287617.35,2476410.74,-49.66,-16.5,-3.9,-0.16
Livs0125s2p,287617.47,2476410.75,-49.75,-16.41,-3.72,-0.23
Livs0125s2p,287617.58,2476410.76,-49.6,-16.34,-3.57,-0.15
Livs0125s2p,287617.7,2476410.78,-49.36,-16.35,-3.58,0.02
Livs0125s2p,287617.81,2476410.79,-49.02,-16.26,-3.57,0
Livs0125s2p,287617.93,2476410.8,-48.86,-16.26,-3.48,0.08
Livs0125s2p,287618.05,2476410.82,-48.78,-16.18,-3.49,0.01
Livs0125s2p,287618.15,2476410.83,-48.6,-16.25,-3.58,-0.17
Livs0125s2p,287618.24,2476410.87,-48.37,-16.17,-3.65,-0.16
Livs0125s2p,287618.32,2476410.91,-48.1,-15.93,-3.57,0.01
Livs0125s2p,287618.41,2476410.96,-47.79,-15.83,-3.39,0.09
Livs0125s2p,287618.49,2476411,-47.61,-15.51,-3.4,0
Livs0125s2p,287618.56,2476411.04,-47.59,-15.27,-3.5,0.01
Livs0125s2p,287618.65,2476411.09,-47.52,-15.33,-3.4,0.01
Livs0125s2p,287618.72,2476411.13,-47.53,-15.34,-3.31,-0.09
Livs0125s2p,287618.8,2476411.17,-47.21,-15.25,-3.15,0.09
Livs0125s2p,287618.88,2476411.22,-47.03,-15.34,-3.16,0.01
Livs0125s2p,287618.96,2476411.26,-47.03,-15.43,-3.24,0.1
Livs0125s2p,287618.98,2476411.29,-47.04,-15.33,-3.24,0.09
Livs0125s2p,287619,2476411.31,-47.12,-15.35,-3.24,0.09
Livs0125s2p,287619.02,2476411.33,-47.13,-15.27,-3.24,0.08
Livs0125s2p,287619.04,2476411.35,-47.27,-15.34,-3.33,-0.08
Livs0125s2p,287619.05,2476411.38,-47.45,-15.68,-3.39,-0.15
Livs0125s2p,287619.07,2476411.4,-47.52,-15.68,-3.56,-0.17
Livs0125s2p,287619.09,2476411.42,-47.6,-15.84,-3.48,-0.34
Livs0125s2p,287619.11,2476411.45,-47.6,-15.77,-3.56,-0.34
Livs0125s2p,287619.12,2476411.47,-47.68,-15.92,-3.66,-0.25
Livs0125s2p,287619.14,2476411.49,-47.93,-15.92,-3.57,-0.24
Livs0125s2p,287619.17,2476411.5,-47.85,-15.84,-3.64,-0.16
Livs0125s2p,287619.2,2476411.51,-47.77,-15.59,-3.5,-0.08
Livs0125s2p,287619.23,2476411.52,-47.61,-15.58,-3.4,0.02
Livs0125s2p,287619.27,2476411.53,-47.44,-15.67,-3.32,0
Livs0125s2p,287619.3,2476411.55,-47.61,-15.67,-3.24,0.09
Livs0125s2p,287619.33,2476411.55,-47.76,-15.52,-3.16,0.26
Livs0125s2p,287619.36,2476411.56,-47.95,-15.51,-3.15,0.17
Livs0125s2p,287619.39,2476411.58,-47.95,-15.59,-3.32,0.01
Livs0125s2p,287619.42,2476411.59,-48.11,-15.76,-3.4,0.01
Livs0125s2p,287619.44,2476411.58,-47.95,-15.69,-3.39,0.08
Livs0125s2p,287619.45,2476411.56,-47.61,-15.43,-3.25,0.18
Livs0125s2p,287619.46,2476411.53,-47.54,-15.26,-3.15,0.26
Livs0125s2p,287619.46,2476411.5,-47.45,-15.18,-3.07,0.09
Livs0125s2p,287619.47,2476411.47,-47.46,-15.27,-3.15,0.09
Livs0125s2p,287619.47,2476411.44,-47.46,-15.51,-3.23,0.09
Livs0125s2p,287619.47,2476411.41,-47.78,-15.59,-3.24,0.01
Livs0125s2p,287619.48,2476411.38,-47.72,-15.6,-3.24,0.01
Livs0125s2p,287619.48,2476411.35,-47.82,-15.53,-3.24,0.02
Livs0125s2p,287619.49,2476411.32,-47.73,-15.68,-3.32,0
Livs0125s2p,287619.48,2476411.29,-47.66,-15.53,-3.32,0.01
Livs0125s2p,287619.44,2476411.26,-47.83,-15.61,-3.32,0
Livs0125s2p,287619.41,2476411.23,-47.74,-15.44,-3.33,0
Livs0125s2p,287619.37,2476411.2,-47.69,-15.28,-3.25,0
Livs0125s2p,287619.34,2476411.17,-47.35,-15.37,-3.08,0.08
Livs0125s2p,287619.3,2476411.14,-47.11,-15.29,-3.09,0.17
Livs0125s2p,287619.26,2476411.12,-47.03,-15.45,-2.99,0.08
Livs0125s2p,287619.23,2476411.09,-47.21,-15.45,-3,0.16
Livs0125s2p,287619.19,2476411.06,-47.38,-15.37,-3.15,0.16
Livs0125s2p,287619.16,2476411.03,-47.39,-15.47,-3.24,0.1
Livs0125s2p,287619.09,2476411.01,-47.64,-15.45,-3.16,0.1
Livs0125s2p,287618.98,2476410.99,-47.98,-15.55,-3.09,0.17
Livs0125s2p,287618.89,2476410.98,-47.88,-15.45,-3.15,0.09
Livs0125s2p,287618.78,2476410.96,-47.66,-15.46,-3.26,0.16
Livs0125s2p,287618.68,2476410.95,-47.81,-15.55,-3.25,0.08
Livs0125s2p,287618.57,2476410.94,-47.99,-15.63,-3.34,0.09
Livs0125s2p,287618.47,2476410.92,-48.16,-15.81,-3.33,0.09
Livs0125s2p,287618.36,2476410.91,-48.5,-15.8,-3.42,0.09
Livs0125s2p,287618.25,2476410.89,-48.66,-15.8,-3.49,0.08
Livs0125s2p,287618.15,2476410.88,-48.84,-15.97,-3.58,0.08
Livs0125s2p,287618.04,2476410.87,-48.84,-15.97,-3.66,0.09
Livs0125s2p,287617.96,2476410.86,-48.74,-16.05,-3.74,0.01
Livs0125s2p,287617.86,2476410.85,-49,-16.14,-3.73,0.09
Livs0125s2p,287617.77,2476410.84,-49.25,-16.13,-3.75,0
Livs0125s2p,287617.67,2476410.83,-49.45,-16.31,-3.67,0.01
Livs0125s2p,287617.57,2476410.82,-49.6,-16.48,-3.83,-0.07
Livs0125s2p,287617.48,2476410.81,-49.63,-16.49,-3.75,-0.09
Livs0125s2p,287617.38,2476410.8,-49.47,-16.39,-3.82,-0.07
Livs0125s2p,287617.29,2476410.79,-49.62,-16.48,-3.92,-0.08
Livs0125s2p,287617.19,2476410.78,-49.72,-16.58,-4.01,-0.24
Livs0125s2p,287617.09,2476410.78,-49.65,-16.49,-3.9,-0.33
Livs0125s2p,287616.98,2476410.79,-49.46,-16.4,-3.83,-0.25
Livs0125s2p,287616.86,2476410.8,-49.22,-16.08,-3.83,-0.09
Livs0125s2p,287616.76,2476410.81,-48.95,-15.83,-3.74,-0.09
Livs0125s2p,287616.64,2476410.83,-48.71,-15.65,-3.59,-0.08
Livs0125s2p,287616.53,2476410.84,-48.46,-15.58,-3.58,-0.24
Livs0125s2p,287616.42,2476410.85,-48.54,-15.82,-3.67,-0.24
Livs0125s2p,287616.31,2476410.86,-48.7,-15.98,-3.76,-0.24
Livs0125s2p,287616.2,2476410.87,-49.11,-16.15,-3.66,-0.23
Livs0125s2p,287616.08,2476410.88,-49.02,-15.99,-3.66,-0.08
Livs0125s2p,287615.99,2476410.88,-48.7,-15.9,-3.65,-0.09
Livs0125s2p,287615.88,2476410.87,-48.53,-15.9,-3.58,0.01
Livs0125s2p,287615.8,2476410.86,-48.36,-15.73,-3.59,-0.09
Livs0125s2p,287615.7,2476410.85,-48.2,-15.65,-3.5,-0.09
Livs0125s2p,287615.61,2476410.84,-48.02,-15.65,-3.49,-0.09
Livs0125s2p,287615.51,2476410.83,-47.87,-15.58,-3.32,-0.08
Livs0125s2p,287615.41,2476410.82,-47.8,-15.49,-3.24,0.02
Livs0125s2p,287615.32,2476410.81,-47.8,-15.25,-3.17,0.18
Livs0125s2p,287615.22,2476410.8,-47.89,-15.16,-3.08,0.27
Livs0125s2p,287615.14,2476410.79,-47.65,-15.08,-3.07,0.18
Livs0125s2p,287615.03,2476410.79,-47.24,-14.9,-3.1,0.09
Livs0125s2p,287614.94,2476410.8,-46.32,-14.58,-2.91,0.16
Livs0125s2p,287614.85,2476410.8,-45.25,-13.83,-2.58,0.26
Livs0125s2p,287614.76,2476410.8,-43.17,-12.43,-2.1,0.42
Livs0125s2p,287614.67,2476410.8,-41.04,-11.03,-1.33,0.84
Livs0125s2p,287614.58,2476410.81,-37.88,-8.78,0.24,1.5
Livs0125s2p,287614.49,2476410.81,-34.49,-6.64,1.47,2.17
Livs0125s2p,287614.39,2476410.81,-31.92,-5.05,2.39,2.66
Livs0125s2p,287614.29,2476410.82,-30.5,-4.07,2.79,2.9
Livs0125s2p,287614.21,2476410.82,-30.59,-4.4,2.65,2.66
Livs0125s2p,287614.12,2476410.83,-31.51,-5.39,2.06,2.41
Livs0125s2p,287614.04,2476410.83,-33.19,-6.8,1.46,2.01
Livs0125s2p,287613.94,2476410.84,-35.49,-8.3,0.64,1.57
Livs0125s2p,287613.87,2476410.85,-38.05,-9.53,-0.19,1.33
